occurrenceID,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,recordedBy,eventDate,year,month,day,country,countryCode,stateProvince,county,municipality,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,occurrenceStatus,individualCount,sex,lifeStage,identifiedBy,dateIdentified,scientificName,scientificNameAuthorship,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,datasetID,datasetName,license,references,id,observedOn,ownerInstitutionCodeProperty,identificationVerificationStatus,type,accessRight,rightsHolder,taxon,media,user,identifications,votes,comments,privateGeolocation,elevation,geolocationAccuracy
1024822071,LIVING_SPECIMEN,,,,,,2024-10-02T10:09:19.165000Z,2024,10,2,,,,,,,-21.1132696085,55.448781252,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1024822071,2024-10-02T10:07:01.000Z,Pl@ntNet,casual,StillImage,,Carla Lafourniere,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/k-western-indian-ocean/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""09707d52dabb89b69da4ec4f49f7f87383b640fb"", ""medium_url"": ""https://bs.plantnet.org/image/m/09707d52dabb89b69da4ec4f49f7f87383b640fb"", ""large_url"": ""https://bs.plantnet.org/image/o/09707d52dabb89b69da4ec4f49f7f87383b640fb"", ""organ"": ""flower""}]","{""id"": ""108433742""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 1, ""score"": 0.74}]",[],True,1581.3792,3.5355339059
1024377012,LIVING_SPECIMEN,,,,,,2024-08-31T07:05:28.695000Z,2024,8,31,,,,,,,-21.131168391666666,55.472269608333335,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1024377012,2024-08-31T07:03:42.000Z,Pl@ntNet,casual,StillImage,,alain alain salleron,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/k-world-flora/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""c889301ce67f5c7798a727468491310844e2c742"", ""medium_url"": ""https://bs.plantnet.org/image/m/c889301ce67f5c7798a727468491310844e2c742"", ""large_url"": ""https://bs.plantnet.org/image/o/c889301ce67f5c7798a727468491310844e2c742"", ""organ"": ""flower""}]","{""id"": ""100957474""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 1, ""score"": 0.74}]",[],True,1226,
1020998273,LIVING_SPECIMEN,,,,,,2024-02-24T19:30:53.610000Z,2024,2,24,,,,,,,-21.200724,55.366434,,WGS84,present,,,,,,Machaerina iridifolia (Bory) T.Koyama,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1020998273,2023-11-13T11:00:03.000Z,Pl@ntNet,research,StillImage,,Léa Mariton,"{""id"": 5291141, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Cyperaceae"", ""name"": ""Machaerina iridifolia (Bory) T.Koyama"", ""url"": ""https://identify.plantnet.org/fr/k-western-indian-ocean/species/Machaerina%20iridifolia%20(Bory)%20T.Koyama/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""d9e14633dffb0c47bce25066d046da63efb72f29"", ""medium_url"": ""https://bs.plantnet.org/image/m/d9e14633dffb0c47bce25066d046da63efb72f29"", ""large_url"": ""https://bs.plantnet.org/image/o/d9e14633dffb0c47bce25066d046da63efb72f29"", ""organ"": ""flower""}]","{""id"": ""101114039""}",[],"[{""determination"": ""Machaerina iridifolia (Bory) T.Koyama"", ""count"": 1, ""score"": 17.45}]",[],True,1206,
1020998232,LIVING_SPECIMEN,,,,,,2024-02-24T19:22:18.541000Z,2024,2,24,,,,,,,-21.200724,55.366434,,WGS84,present,,,,,,Machaerina iridifolia (Bory) T.Koyama,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1020998232,2023-11-13T11:16:46.000Z,Pl@ntNet,research,StillImage,,Léa Mariton,"{""id"": 5291141, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Cyperaceae"", ""name"": ""Machaerina iridifolia (Bory) T.Koyama"", ""url"": ""https://identify.plantnet.org/fr/k-western-indian-ocean/species/Machaerina%20iridifolia%20(Bory)%20T.Koyama/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""46a5caf91e49081daa9ef1c8bb7ba001d4d6cc92"", ""medium_url"": ""https://bs.plantnet.org/image/m/46a5caf91e49081daa9ef1c8bb7ba001d4d6cc92"", ""large_url"": ""https://bs.plantnet.org/image/o/46a5caf91e49081daa9ef1c8bb7ba001d4d6cc92"", ""organ"": ""leaf""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""1da51f1312ec479af9f0eaf957157693cd7da109"", ""medium_url"": ""https://bs.plantnet.org/image/m/1da51f1312ec479af9f0eaf957157693cd7da109"", ""large_url"": ""https://bs.plantnet.org/image/o/1da51f1312ec479af9f0eaf957157693cd7da109"", ""organ"": ""leaf""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""b04d9817e9545433f0d62be8031d77e4576bcafe"", ""medium_url"": ""https://bs.plantnet.org/image/m/b04d9817e9545433f0d62be8031d77e4576bcafe"", ""large_url"": ""https://bs.plantnet.org/image/o/b04d9817e9545433f0d62be8031d77e4576bcafe"", ""organ"": ""habit""}]","{""id"": ""101114039""}",[],"[{""determination"": ""Machaerina iridifolia (Bory) T.Koyama"", ""count"": 1, ""score"": 17.45}]",[],True,1206,
1020446511,LIVING_SPECIMEN,,,,,,2023-11-11T08:31:05.494000Z,2023,11,11,,,,,,,-20.9170645643,55.6222106878,,WGS84,present,,,,,,Thunbergia fragrans Roxb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1020446511,2023-11-11T08:31:05.494Z,Pl@ntNet,research,StillImage,,Soazig Fleurs,"{""id"": 5415458, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Acanthaceae"", ""name"": ""Thunbergia fragrans Roxb."", ""url"": ""https://identify.plantnet.org/fr/k-world-flora/species/Thunbergia%20fragrans%20Roxb./data"", ""common_names"": {""en"": [""White thunbergia"", ""White-lady"", ""White-nightshade"", ""Chimine"", ""Indrapushpam"", ""Noorvan-valli"", ""Susana blanca"", ""碗花草"", ""Angel wings"", ""Fragrant thunbergia"", ""Sweet clockvine"", ""White clockvine""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""7c2769c511c089ca38c019940b5c4b24e9d4a311"", ""medium_url"": ""https://bs.plantnet.org/image/m/7c2769c511c089ca38c019940b5c4b24e9d4a311"", ""large_url"": ""https://bs.plantnet.org/image/o/7c2769c511c089ca38c019940b5c4b24e9d4a311"", ""organ"": ""flower""}]","{""id"": ""101812566""}",[],"[{""determination"": ""Thunbergia fragrans Roxb."", ""count"": 2, ""score"": 126.28}]",[],True,10.8713,56
1020195611,LIVING_SPECIMEN,,,,,,2023-10-08T14:58:31.282000Z,2023,10,8,,,,,,,-20.9919133333,55.5973333333,,WGS84,present,,,,,,Machaerina iridifolia (Bory) T.Koyama,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1020195611,2023-10-08T14:58:31.282Z,Pl@ntNet,research,StillImage,,Cecile de B,"{""id"": 5291141, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Cyperaceae"", ""name"": ""Machaerina iridifolia (Bory) T.Koyama"", ""url"": ""https://identify.plantnet.org/fr/k-western-indian-ocean/species/Machaerina%20iridifolia%20(Bory)%20T.Koyama/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""3cd351d1d4b185063bfc5953f1b951ab289ea89a"", ""medium_url"": ""https://bs.plantnet.org/image/m/3cd351d1d4b185063bfc5953f1b951ab289ea89a"", ""large_url"": ""https://bs.plantnet.org/image/o/3cd351d1d4b185063bfc5953f1b951ab289ea89a"", ""organ"": ""leaf""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""f511dba2b073191c24954fa51cb9583d51067dc7"", ""medium_url"": ""https://bs.plantnet.org/image/m/f511dba2b073191c24954fa51cb9583d51067dc7"", ""large_url"": ""https://bs.plantnet.org/image/o/f511dba2b073191c24954fa51cb9583d51067dc7"", ""organ"": ""leaf""}]","{""id"": ""105745825""}",[],"[{""determination"": ""Machaerina iridifolia (Bory) T.Koyama"", ""count"": 1, ""score"": 18.69}]",[],True,661.8491,3.5355339056
1020128799,LIVING_SPECIMEN,,,,,,2023-10-02T06:40:12.106000Z,2023,10,2,,,,,,,-21.2203959888,55.8048020024,,WGS84,present,,,,,,Machaerina iridifolia (Bory) T.Koyama,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1020128799,2023-10-02T06:40:12.106Z,Pl@ntNet,casual,StillImage,,Kim Mdb,"{""id"": 5291141, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Cyperaceae"", ""name"": ""Machaerina iridifolia (Bory) T.Koyama"", ""url"": ""https://identify.plantnet.org/fr/k-western-indian-ocean/species/Machaerina%20iridifolia%20(Bory)%20T.Koyama/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""aa15ab9010eee9f350eb9e31d298d266cbf839e3"", ""medium_url"": ""https://bs.plantnet.org/image/m/aa15ab9010eee9f350eb9e31d298d266cbf839e3"", ""large_url"": ""https://bs.plantnet.org/image/o/aa15ab9010eee9f350eb9e31d298d266cbf839e3"", ""organ"": ""flower""}]","{""id"": ""106272773""}",[],"[{""determination"": ""Machaerina iridifolia (Bory) T.Koyama"", ""count"": 1, ""score"": 1.91}]",[],True,96.3834,5
1019829252,LIVING_SPECIMEN,,,,,,2023-09-05T16:50:13.714000Z,2023,9,5,,,,,,,-21.132566444444446,55.47240827777778,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1019829252,2023-09-05T14:19:19.000Z,Pl@ntNet,research,StillImage,,Flore Gaulmier,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/k-western-indian-ocean/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""deb97959456f25d59a245e96bf5231a1f0b225fe"", ""medium_url"": ""https://bs.plantnet.org/image/m/deb97959456f25d59a245e96bf5231a1f0b225fe"", ""large_url"": ""https://bs.plantnet.org/image/o/deb97959456f25d59a245e96bf5231a1f0b225fe"", ""organ"": ""flower""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""82cddc19df1962fa0d17452c03d4e869ba20eac5"", ""medium_url"": ""https://bs.plantnet.org/image/m/82cddc19df1962fa0d17452c03d4e869ba20eac5"", ""large_url"": ""https://bs.plantnet.org/image/o/82cddc19df1962fa0d17452c03d4e869ba20eac5"", ""organ"": ""flower""}]","{""id"": ""103890245""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 2, ""score"": 47.709999999999994}]",[],True,1211,
1019497484,LIVING_SPECIMEN,,,,,,2023-08-13T07:08:31.010000Z,2023,8,13,,,,,,,-21.1313964,55.4712049,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1019497484,2023-08-13T07:08:31.010Z,Pl@ntNet,casual,StillImage,,Stéphane BARBIERI,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/k-western-indian-ocean/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""81e60f9b5e62967d08be73881bb8cd4582352877"", ""medium_url"": ""https://bs.plantnet.org/image/m/81e60f9b5e62967d08be73881bb8cd4582352877"", ""large_url"": ""https://bs.plantnet.org/image/o/81e60f9b5e62967d08be73881bb8cd4582352877"", ""organ"": ""flower""}]","{""id"": ""106448312""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 2, ""score"": 1.97}]",[],True,1177.7164,10.1491346359
1016573280,LIVING_SPECIMEN,,,,,,2023-03-10T16:51:39.598000Z,2023,3,10,,,,,,,-21.368047,55.719395,,WGS84,present,,,,,,Thunbergia fragrans Roxb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1016573280,2019-02-25T11:51:12.000Z,Pl@ntNet,casual,StillImage,,Peter Schmitz,"{""id"": 5415458, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Acanthaceae"", ""name"": ""Thunbergia fragrans Roxb."", ""url"": ""https://identify.plantnet.org/fr/the-plant-list/species/Thunbergia%20fragrans%20Roxb./data"", ""common_names"": {""en"": [""White thunbergia"", ""White-lady"", ""White-nightshade"", ""Chimine"", ""Indrapushpam"", ""Noorvan-valli"", ""Susana blanca"", ""碗花草"", ""Angel wings"", ""Fragrant thunbergia"", ""Sweet clockvine"", ""White clockvine""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""039fe403ceec32502d80e3fb26b9b0adc08a41aa"", ""medium_url"": ""https://bs.plantnet.org/image/m/039fe403ceec32502d80e3fb26b9b0adc08a41aa"", ""large_url"": ""https://bs.plantnet.org/image/o/039fe403ceec32502d80e3fb26b9b0adc08a41aa"", ""organ"": ""flower""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""6d10df9df43efabbf6e21dc0619dfc85465d2578"", ""medium_url"": ""https://bs.plantnet.org/image/m/6d10df9df43efabbf6e21dc0619dfc85465d2578"", ""large_url"": ""https://bs.plantnet.org/image/o/6d10df9df43efabbf6e21dc0619dfc85465d2578"", ""organ"": ""leaf""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""8ad0782e36c0e55b03c5ace6aa47cf02b30e1afe"", ""medium_url"": ""https://bs.plantnet.org/image/m/8ad0782e36c0e55b03c5ace6aa47cf02b30e1afe"", ""large_url"": ""https://bs.plantnet.org/image/o/8ad0782e36c0e55b03c5ace6aa47cf02b30e1afe"", ""organ"": ""habit""}]","{""id"": ""104980450""}",[],"[{""determination"": ""Thunbergia fragrans Roxb."", ""count"": 1, ""score"": 114.28}, {""determination"": ""Thunbergia fragrans      (Duftende Thunbergie, Weiße Lady)"", ""count"": 1, ""score"": 91.58}]",[],True,63,
1016156132,LIVING_SPECIMEN,,,,,,2022-12-11T06:58:16.566000Z,2022,12,11,,,,,,,-20.9573400101,55.3333209651,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1016156132,2022-12-11T06:58:16.566Z,Pl@ntNet,casual,StillImage,,lilou baudard,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/reunion/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""e4b6879e434b70d38acd803349aef76afe5392ae"", ""medium_url"": ""https://bs.plantnet.org/image/m/e4b6879e434b70d38acd803349aef76afe5392ae"", ""large_url"": ""https://bs.plantnet.org/image/o/e4b6879e434b70d38acd803349aef76afe5392ae"", ""organ"": ""leaf""}]","{""id"": ""105079510""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 1, ""score"": 0.74}]",[],True,141.4892,27.1138550233
1015884171,LIVING_SPECIMEN,,,,,,2022-10-25T14:23:47.523000Z,2022,10,25,,,,,,,-21.3147154497,55.620651925,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1015884171,2022-10-22T16:39:17.000Z,Pl@ntNet,casual,StillImage,,Franck charroin,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/reunion/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""a23aba31314fce422f1760ef70f07217abb93d50"", ""medium_url"": ""https://bs.plantnet.org/image/m/a23aba31314fce422f1760ef70f07217abb93d50"", ""large_url"": ""https://bs.plantnet.org/image/o/a23aba31314fce422f1760ef70f07217abb93d50"", ""organ"": ""flower""}]","{""id"": ""102667920""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 1, ""score"": 0.74}]",[],True,450,8.5
1015506602,LIVING_SPECIMEN,,,,,,2022-09-18T06:02:39.259000Z,2022,9,18,,,,,,,-21.23605918,55.56974029,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1015506602,2022-09-18T06:02:39.259Z,Pl@ntNet,casual,StillImage,,Carole B-H,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/reunion/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""a301df417910b1f01097d1db2c1e1fdd135dcbed"", ""medium_url"": ""https://bs.plantnet.org/image/m/a301df417910b1f01097d1db2c1e1fdd135dcbed"", ""large_url"": ""https://bs.plantnet.org/image/o/a301df417910b1f01097d1db2c1e1fdd135dcbed"", ""organ"": ""flower""}]","{""id"": ""102063932""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 1, ""score"": 1.6}]",[],True,1413.59,69.6666666667
1012683564,LIVING_SPECIMEN,,,,,,2022-03-16T13:47:40.667000Z,2022,3,16,,,,,,,-20.95671111111111,55.43826388888888,,WGS84,present,,,,,,Machaerina iridifolia (Bory) T.Koyama,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1012683564,2022-03-13T11:57:22.000Z,Pl@ntNet,research,StillImage,,dominoel Dominique Grandgeorge,"{""id"": 5291141, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Cyperaceae"", ""name"": ""Machaerina iridifolia (Bory) T.Koyama"", ""url"": ""https://identify.plantnet.org/fr/reunion/species/Machaerina%20iridifolia%20(Bory)%20T.Koyama/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""aa926b6e2a2c4adb0826e3b47d9be657bb145c68"", ""medium_url"": ""https://bs.plantnet.org/image/m/aa926b6e2a2c4adb0826e3b47d9be657bb145c68"", ""large_url"": ""https://bs.plantnet.org/image/o/aa926b6e2a2c4adb0826e3b47d9be657bb145c68"", ""organ"": ""flower""}]","{""id"": ""100871957""}",[],"[{""determination"": ""Machaerina iridifolia (Bory) T.Koyama"", ""count"": 1, ""score"": 24.16}]",[],True,1287,
1012656738,LIVING_SPECIMEN,,,,,,2022-03-10T13:31:27.006000Z,2022,3,10,,,,,,,-21.159083666666664,55.76188055555556,,WGS84,present,,,,,,Machaerina iridifolia (Bory) T.Koyama,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1012656738,2022-03-10T08:25:29.000Z,Pl@ntNet,research,StillImage,,Schnittler Martin,"{""id"": 5291141, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Cyperaceae"", ""name"": ""Machaerina iridifolia (Bory) T.Koyama"", ""url"": ""https://identify.plantnet.org/fr/reunion/species/Machaerina%20iridifolia%20(Bory)%20T.Koyama/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""f83568d7582a5a37a4b162d6a1ee18c077f20c3e"", ""medium_url"": ""https://bs.plantnet.org/image/m/f83568d7582a5a37a4b162d6a1ee18c077f20c3e"", ""large_url"": ""https://bs.plantnet.org/image/o/f83568d7582a5a37a4b162d6a1ee18c077f20c3e"", ""organ"": ""flower""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""b3329ae6bb35bfcf7d5f2a9daa69cb86b89b112f"", ""medium_url"": ""https://bs.plantnet.org/image/m/b3329ae6bb35bfcf7d5f2a9daa69cb86b89b112f"", ""large_url"": ""https://bs.plantnet.org/image/o/b3329ae6bb35bfcf7d5f2a9daa69cb86b89b112f"", ""organ"": ""habit""}]","{""id"": ""100969833""}",[],"[{""determination"": ""Machaerina iridifolia (Bory) T.Koyama"", ""count"": 1, ""score"": 16.57}]",[],True,856.645,
1012478381,LIVING_SPECIMEN,,,,,,2022-01-15T19:51:42.449000Z,2022,1,15,,,,,,,-21.111433333333334,55.658416833333334,,WGS84,present,,,,,,Aciotis purpurascens (Aubl.) Triana,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1012478381,2010-11-18T11:32:14.000Z,Pl@ntNet,research,StillImage,,Alain Lagrave,"{""id"": 3861822, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Melastomataceae"", ""name"": ""Aciotis purpurascens (Aubl.) Triana"", ""url"": ""https://identify.plantnet.org/fr/the-plant-list/species/Aciotis%20purpurascens%20(Aubl.)%20Triana/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""06d547203af0631ef3193eb1fe38234cdc5a7768"", ""medium_url"": ""https://bs.plantnet.org/image/m/06d547203af0631ef3193eb1fe38234cdc5a7768"", ""large_url"": ""https://bs.plantnet.org/image/o/06d547203af0631ef3193eb1fe38234cdc5a7768"", ""organ"": ""leaf""}]","{""id"": ""100724046""}",[],"[{""determination"": ""Aciotis purpurascens (Aubl.) Triana"", ""count"": 1, ""score"": 42.83}]",[],False,789.8,
1012031457,LIVING_SPECIMEN,,,,,,2021-09-20T08:32:33.915000Z,2021,9,20,,,,,,,-21.039900944444447,55.42686691388889,,WGS84,present,,,,,,Iris japonica Thunb.,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1012031457,2021-09-20T08:32:33.915Z,Pl@ntNet,research,StillImage,,Matthieu Libeer,"{""id"": 5297939, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Iridaceae"", ""name"": ""Iris japonica Thunb."", ""url"": ""https://identify.plantnet.org/fr/reunion/species/Iris%20japonica%20Thunb./data"", ""common_names"": {""en"": [""Butterfly-flower"", ""Fringed iris"", ""Japanese crested iris""]}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""8b7a06ed8ce65ad7a50d123bdd49a433f0321b0d"", ""medium_url"": ""https://bs.plantnet.org/image/m/8b7a06ed8ce65ad7a50d123bdd49a433f0321b0d"", ""large_url"": ""https://bs.plantnet.org/image/o/8b7a06ed8ce65ad7a50d123bdd49a433f0321b0d"", ""organ"": ""flower""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""da72dbaa0b710b0e3ff70e27c5d68aa3d54faba3"", ""medium_url"": ""https://bs.plantnet.org/image/m/da72dbaa0b710b0e3ff70e27c5d68aa3d54faba3"", ""large_url"": ""https://bs.plantnet.org/image/o/da72dbaa0b710b0e3ff70e27c5d68aa3d54faba3"", ""organ"": ""flower""}]","{""id"": ""100157001""}",[],"[{""determination"": ""Iris japonica Thunb."", ""count"": 2, ""score"": 52.45}]",[],True,903,
1011987326,LIVING_SPECIMEN,,,,,,2021-09-13T04:52:55.331000Z,2021,9,13,,,,,,,-20.955496999999998,55.58367497222223,,WGS84,present,,,,,,Machaerina iridifolia (Bory) T.Koyama,,,,,,,,,,,,Pl@ntNet Occurrences,CC-BY-SA,,1011987326,2021-09-13T04:52:55.331Z,Pl@ntNet,research,StillImage,,Augustin Soulard,"{""id"": 5291141, ""rank"": ""species"", ""rank_level"": 10, ""kingdom"": ""Plantae"", ""family"": ""Cyperaceae"", ""name"": ""Machaerina iridifolia (Bory) T.Koyama"", ""url"": ""https://identify.plantnet.org/fr/reunion/species/Machaerina%20iridifolia%20(Bory)%20T.Koyama/data"", ""common_names"": {""en"": []}}","[{""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""482abe4125ab2bf1afecdbdf94c2d8677024b2b6"", ""medium_url"": ""https://bs.plantnet.org/image/m/482abe4125ab2bf1afecdbdf94c2d8677024b2b6"", ""large_url"": ""https://bs.plantnet.org/image/o/482abe4125ab2bf1afecdbdf94c2d8677024b2b6"", ""organ"": ""leaf""}, {""type"": ""StillImage"", ""format"": ""image/jpeg"", ""identifier"": ""d0816a732d4c5bf1de33050a0a78aabef60323b8"", ""medium_url"": ""https://bs.plantnet.org/image/m/d0816a732d4c5bf1de33050a0a78aabef60323b8"", ""large_url"": ""https://bs.plantnet.org/image/o/d0816a732d4c5bf1de33050a0a78aabef60323b8"", ""organ"": ""leaf""}]","{""id"": ""100405616""}",[],"[{""determination"": ""Machaerina iridifolia (Bory) T.Koyama"", ""count"": 1, ""score"": 24.93}]",[],True,452.203,
